sample_index,mse,mae,max_absolute_error,relative_error
280,3.533948615802793e-05,0.0038994937840761785,0.05928102792216938,0.005944702360760182
281,9.039686533294903e-05,0.0056799283221164966,0.05989981462972782,0.009507726612232176
282,5.2633398696785014e-05,0.0044085630655489125,0.06462956842345391,0.007254887917589389
283,4.590380517643891e-05,0.004730755154064819,0.053194370854125594,0.006775234695303057
284,6.252239824736209e-05,0.004770948242200275,0.0753598534362383,0.00790711061307235
285,4.790527595880455e-05,0.004916460735308806,0.06323314204751362,0.006921363735479024
286,5.0996892024203287e-05,0.004298676581651015,0.07075631845301134,0.007141210823397018
287,3.8753934421380366e-05,0.004007655045524539,0.05512964771708351,0.006225265811303169
288,5.861494328033062e-05,0.004807333410213259,0.05934446609477895,0.007656039660315905
289,7.022362242560583e-05,0.005297342860448604,0.0627330790792262,0.00837995360521795
290,4.119616226767567e-05,0.004286660019780374,0.04705631067771626,0.006418423659098503
291,5.9591087095990656e-05,0.004978121028219451,0.06948540116848306,0.007719526351790654
292,5.190293492479041e-05,0.004046559201262466,0.06848293298425379,0.007204369155227239
293,6.544901844328493e-05,0.005101961651832425,0.0753240083828759,0.008090056763909911
294,6.658764688193263e-05,0.005019014530075628,0.06331639397647493,0.008160125420723153
295,4.609532262746696e-05,0.003617715402919053,0.06476911355020176,0.00678935362368662
296,6.362527997741525e-05,0.00433781851772217,0.07403677977155187,0.007976545616832803
297,4.755677730575921e-05,0.004341345011835953,0.056686905856478065,0.006896142204577767
298,4.43417759788816e-05,0.004381328277540583,0.04564976272829968,0.0066589620796999
299,8.001610480682584e-05,0.005191380095974894,0.0776855663796221,0.00894517215076518
300,4.679497707743619e-05,0.003922166639991363,0.05457242289528419,0.006840685424534267
301,5.570191749246626e-05,0.0051569324169693604,0.06896965927239748,0.007463371724124817
302,5.264863754022323e-05,0.00433133584413294,0.07452409290669659,0.007255938088229747
303,6.412409341391638e-05,0.005295581343449521,0.06503765526319771,0.00800775208244585
304,8.039701179749131e-05,0.005827242763581762,0.07411901909287,0.00896643807749156
305,7.30211650535676e-05,0.005557716007265242,0.06393167465742522,0.008545242246628655
306,6.1482028068398e-05,0.004976014557152691,0.0689871995679936,0.007841047638447163
307,5.862751256306844e-05,0.00515411210441635,0.05562920975436203,0.007656860489983355
308,8.045186763384742e-05,0.005837593461028477,0.06367189179247768,0.008969496509495195
309,5.789091528740512e-05,0.004258408585485693,0.06650989456061973,0.00760860797303979
310,8.008997771204072e-05,0.0058177999689082265,0.056407727876493174,0.008949300403497484
311,4.298895769241526e-05,0.0041340702418224086,0.055285111537224596,0.006556596502181222
312,7.50054545400639e-05,0.004883834956813625,0.07360830228993542,0.008660568950136192
313,7.572140616698695e-05,0.004083669768567087,0.0686547713508685,0.008701804764931603
314,5.732719869579226e-05,0.0049900790401615075,0.05442340189500694,0.007571472690024802
315,3.787865899967408e-05,0.0037496994974099184,0.053974340458204484,0.006154564078768991
316,6.26609774574129e-05,0.004817905545396103,0.07118689791154997,0.007915868711481535
317,6.330585903990261e-05,0.00482390527304957,0.06397913540306521,0.007956497913020666
318,8.01120153429023e-05,0.00536175533557934,0.05677931653841184,0.008950531567616608
319,5.2230941304058706e-05,0.004087009466736837,0.06985405337268258,0.007227097709596729
320,5.8134983109114634e-05,0.005151301256650878,0.06345404267799504,0.00762463003096637
321,6.649173102793733e-05,0.004971154083340143,0.06688391691321383,0.008154246196181275
322,6.566924723565068e-05,0.004810721257238769,0.07047758282210981,0.008103656411500335
323,4.769593109666282e-05,0.0035599490111507294,0.05538691025119791,0.006906224083872626
324,3.6849129461605375e-05,0.004376645031051151,0.04019851007205544,0.006070348380579573
325,4.599803580901676e-05,0.00459005177193313,0.05736271765869905,0.006782185179499038
326,6.541302668265471e-05,0.005235014418825123,0.06374654384829181,0.008087832013750922
327,4.987397073345881e-05,0.004464280306248984,0.06306385215337862,0.007062150574255577
328,4.1915080146758324e-05,0.003898360516006765,0.060526380912286015,0.0064741856744117456
329,6.132250613724726e-05,0.0045433432673187765,0.06876138277152655,0.007830868798367557
330,6.111447963878427e-05,0.0048749652434682215,0.06533394678086779,0.007817575048490668
331,7.004523684887684e-05,0.005301412026962172,0.07232034327246506,0.008369303247515652
332,4.8586648397767185e-05,0.003972070927784104,0.0763439151571923,0.0069704123549304406
333,7.99677713388654e-05,0.005427369640702124,0.05935841937667785,0.00894247009158347
334,5.560012280258984e-05,0.004790168740810331,0.055603313307065916,0.007456548987473321
335,6.580805193646917e-05,0.005429707642348766,0.06613380942811897,0.008112216216082284
336,4.9414200776537504e-05,0.00438598533535599,0.04786840452081087,0.007029523509921356
337,5.376523953683148e-05,0.0047958699735607705,0.05745564476488019,0.0073324784034343345
338,4.709934731442292e-05,0.004856279607382246,0.04556434957948152,0.006862896423116302
339,4.585064931463269e-05,0.004140468066509161,0.0705355592683814,0.006771310753069326
341,6.389697669341209e-05,0.004938369634966391,0.05739375135115643,0.007993558449990324
342,6.801703888574405e-05,0.004878451080079153,0.0691597101250897,0.008247244320725749
343,5.624392004768822e-05,0.004810582741082025,0.04789550815533117,0.007499594658892428
344,5.4537803546896736e-05,0.00500856828168628,0.05549638726919737,0.007384971465543815
