sample_index,mse,mae,max_absolute_error,relative_error
278,5.164544107950962e-05,0.004807966436368075,0.05386631040886458,0.007186476263058899
279,3.9911075570462226e-05,0.0035434815991670383,0.06320446736555985,0.006317521315394362
280,6.375344954125649e-05,0.004693247310653162,0.059939008204413335,0.007984575727066245
281,4.059025985343543e-05,0.003033680485031038,0.07045307540438106,0.006371048567813247
282,5.3433039560634975e-05,0.00453360624416942,0.06945650207764675,0.007309790664624703
283,6.945340791791685e-05,0.0051693964761407255,0.0878609887653401,0.008333871124388485
284,6.090260812918368e-05,0.00485132337154904,0.08291738969482298,0.007804012309650949
285,6.559861439610488e-05,0.0050848758816370914,0.07503725491674373,0.008099297154451386
286,4.756649416250568e-05,0.0042345012709224744,0.06685947056425601,0.00689684668254307
287,7.661337543782519e-05,0.004861621588388244,0.09185644624791056,0.008752906685086078
288,6.647301927511521e-05,0.0046270135977256035,0.07697118508477896,0.008153098752935285
289,5.92879560298313e-05,0.003976899493411377,0.08469240105076037,0.0076998672735204615
290,4.549177250131447e-05,0.00435942448081205,0.06895664671523427,0.0067447588912661945
291,6.0047063841577915e-05,0.004908982481008113,0.06167358878751461,0.00774900405481744
292,5.79759078401735e-05,0.00457625471340295,0.06762723962065287,0.007614191213791047
293,6.008182392512352e-05,0.004861477427350332,0.06083627276635162,0.007751246604587085
294,5.3595152035763154e-05,0.004041111046974229,0.07043194671714614,0.007320870988875783
295,5.115834827606751e-05,0.0040553110687851415,0.07653055966125422,0.007152506433137044
296,7.706376130130325e-05,0.005877544735440182,0.056878142191932435,0.008778596772907514
297,7.059891007083559e-05,0.004709853231121383,0.08234134154419692,0.00840231575643498
298,5.311084179939045e-05,0.004563184506017372,0.04739155902184933,0.007287718559287937
299,4.7996371666382376e-05,0.004219045965152251,0.058181882647077465,0.006927941372903068
300,7.592388551456667e-05,0.0053570946716457075,0.06079502529433556,0.00871343132838985
301,6.380921587249245e-05,0.005369148394444808,0.06706437873773452,0.007988067092387986
302,6.339210931893377e-05,0.005177015793187525,0.06035348524865114,0.007961916183867629
303,5.361345064914554e-05,0.0042510401496358525,0.08419485816605654,0.007322120638800253
304,6.083195631714274e-05,0.004190944996869,0.07442991636283747,0.007799484362260252
305,5.6392135438660136e-05,0.004489620991692554,0.0793854268214389,0.007509469717540636
306,7.242936878183197e-05,0.004521853663474913,0.06800663679389984,0.008510544564352573
307,5.9575686211446076e-05,0.004467957207613919,0.07413432231871209,0.0077185287595140616
308,5.280559181383328e-05,0.004405645825897429,0.05550726312148968,0.007266745613672815
309,7.21487650442756e-05,0.0034175528324393517,0.08637957962498621,0.008494042915142025
310,4.300398774053521e-05,0.004130951121596665,0.07066301665297825,0.006557742579617986
311,5.341807053433265e-05,0.004659120298290595,0.07649807992031388,0.007308766690374792
312,5.8492940915652834e-05,0.004787938086996439,0.07911551331464128,0.007648067789687318
313,7.194955473603713e-05,0.004864200459447884,0.0732584644289549,0.00848230833771306
314,6.425318722363306e-05,0.004508404574270858,0.08209496241264169,0.008015808582022952
315,5.27883986674734e-05,0.003271971339667342,0.08506386185939885,0.007265562515557424
316,5.2168623624335555e-05,0.004120721686376243,0.06475347656438801,0.007222785032405097
317,6.733450067576925e-05,0.005358239711656694,0.07487528599594873,0.008205760213153255
318,5.642266399245103e-05,0.003861133386356453,0.08940923150905311,0.007511502112923262
319,6.046799709085078e-05,0.004651926048390838,0.07481387176791676,0.007776117096009449
320,5.706164673681185e-05,0.0046439709578922,0.07294060512889566,0.007553915986878028
321,6.112239788036398e-05,0.00446781642702896,0.07034653005163438,0.007818081470563202
322,6.115902567577386e-05,0.005355891852619482,0.05800543723354412,0.007820423625084082
323,4.723541329648692e-05,0.003919970369760248,0.07533456913873016,0.006872802433977458
324,4.11076367805403e-05,0.0038267229365974887,0.07008424706271033,0.0064115237487308695
325,5.8827744177499006e-05,0.003419991258906612,0.08744101658798398,0.007669924652661095
326,5.191448942567334e-05,0.004248009051818241,0.06578208754171655,0.007205171019876849
327,6.214367830001298e-05,0.004701250730392376,0.08133065014645346,0.007883126175573517
328,6.027337803560451e-05,0.004885347908336362,0.07921620404616503,0.007763593113733096
329,6.714007774020499e-05,0.005573483150666446,0.06401153569738849,0.008193904914032398
330,6.422065674247393e-05,0.005282579067701543,0.07778169756040754,0.00801377917979236
331,6.906082529777266e-05,0.0045070609137274,0.08019199662266363,0.008310284309081888
332,4.995081789780924e-05,0.004624689333467576,0.0646226798443994,0.00706758925644444
333,4.941612801313576e-05,0.004290713537262067,0.07772399972016952,0.007029660590180407
334,6.054651976926887e-05,0.004657942863991837,0.08676427701774347,0.007781164422454286
335,5.083165557509262e-05,0.004661165003506828,0.060999365038090225,0.0071296322187818445
336,4.445883061438272e-05,0.004354776991422973,0.062121930243319134,0.006667745542114096
337,6.19319276328268e-05,0.004438527769233734,0.09103032748139217,0.007869684087231604
338,5.8783918965407645e-05,0.003549914883053044,0.08594222718075106,0.0076670671684423855
339,5.3797508751013316e-05,0.003877034377530518,0.08415117258688243,0.007334678503589182
340,5.7508228459503816e-05,0.004993142688150574,0.06675475005472498,0.0075834179931943205
341,6.681629598687596e-05,0.005231282527232625,0.06902935206425687,0.008174123560778597
342,6.819086336784476e-05,0.005553440452785126,0.06876536752983975,0.00825777593349713
